HCP_ID,Channel,Priority
1101,EDH Alert,5
1101,Medscape Alert,6
1102,HQ Email,1
1102,SF,2
1102,Veeva Email,3
1102,Medscape Email,4
1102,EDH Alert,5
1102,Medscape Alert,6
1103,HQ Email,1
1103,SF,2
1103,Veeva Email,3
1103,Medscape Email,4
1103,EDH Alert,5
1103,Medscape Alert,6
1104,HQ Email,1
1104,SF,2
1104,Veeva Email,3
1104,Medscape Email,4
1104,EDH Alert,5
1104,Medscape Alert,6
1105,HQ Email,1
1105,SF,2
1105,Veeva Email,3
1105,Medscape Email,4
1105,EDH Alert,5
1105,Medscape Alert,6
1106,HQ Email,1
1106,SF,2
1106,Veeva Email,3
1106,Medscape Email,4
1106,EDH Alert,5
1106,Medscape Alert,6
1107,HQ Email,1
1107,SF,2
1107,Veeva Email,3
1107,Medscape Email,4
1107,EDH Alert,5
1107,Medscape Alert,6
1108,HQ Email,1
1108,SF,2
1108,Veeva Email,3
1108,Medscape Email,4
1108,EDH Alert,5
1108,Medscape Alert,6
1109,HQ Email,1
1109,SF,2
1109,Veeva Email,3
1109,Medscape Email,4
1109,EDH Alert,5
1109,Medscape Alert,6
1110,HQ Email,1
1110,SF,2
1110,Veeva Email,3
1110,Medscape Email,4
1110,EDH Alert,5
1110,Medscape Alert,6
1111,HQ Email,1
1111,SF,2
1111,Veeva Email,3
1111,Medscape Email,4
1111,EDH Alert,5
1111,Medscape Alert,6
1112,HQ Email,1
1112,SF,2
1112,Veeva Email,3
1112,Medscape Email,4
1112,EDH Alert,5
1112,Medscape Alert,6
1113,HQ Email,1
1113,SF,2
1113,Veeva Email,3
1113,Medscape Email,4
1113,EDH Alert,5
1113,Medscape Alert,6
1114,HQ Email,1
1114,SF,2
1114,Veeva Email,3
1114,Medscape Email,4
1114,EDH Alert,5
1114,Medscape Alert,6
1115,HQ Email,1
1115,SF,2
1115,Veeva Email,3
1115,Medscape Email,4
1115,EDH Alert,5
1115,Medscape Alert,6
1116,HQ Email,1
1116,SF,2
1116,Veeva Email,3
1116,Medscape Email,4
1116,EDH Alert,5
1116,Medscape Alert,6
1117,HQ Email,1
1117,SF,2
1117,Veeva Email,3
1117,Medscape Email,4
1117,EDH Alert,5
1117,Medscape Alert,6
1118,HQ Email,1
1118,SF,2
1118,Veeva Email,3
1118,Medscape Email,4
1118,EDH Alert,5
1118,Medscape Alert,6
1119,HQ Email,1
1119,SF,2
1119,Veeva Email,3
1119,Medscape Email,4
1119,EDH Alert,5
1119,Medscape Alert,6
1120,HQ Email,1
1120,SF,2
1120,Veeva Email,3
1120,Medscape Email,4
1120,EDH Alert,5
1120,Medscape Alert,6
1121,HQ Email,1
1121,SF,2
1121,Veeva Email,3
1121,Medscape Email,4
1121,EDH Alert,5
1121,Medscape Alert,6
1122,HQ Email,1
1122,SF,2
1122,Veeva Email,3
1122,Medscape Email,4
1122,EDH Alert,5
1122,Medscape Alert,6
1123,HQ Email,1
1123,SF,2
1123,Veeva Email,3
1123,Medscape Email,4
1123,EDH Alert,5
1123,Medscape Alert,6
1124,HQ Email,1
1124,SF,2
1124,Veeva Email,3
1124,Medscape Email,4
1124,EDH Alert,5
1124,Medscape Alert,6
1125,HQ Email,1
1125,SF,2
1125,Veeva Email,3
1125,Medscape Email,4
1125,EDH Alert,5
1125,Medscape Alert,6
1126,HQ Email,1
1126,SF,2
1126,Veeva Email,3
1126,Medscape Email,4
1126,EDH Alert,5
1126,Medscape Alert,6
1127,HQ Email,1
1127,SF,2
1127,Veeva Email,3
1127,Medscape Email,4
1127,EDH Alert,5
1127,Medscape Alert,6
1128,HQ Email,1
1128,SF,2
1128,Veeva Email,3
1128,Medscape Email,4
1128,EDH Alert,5
1128,Medscape Alert,6
1129,HQ Email,1
1129,SF,2
1129,Veeva Email,3
1129,Medscape Email,4
1129,EDH Alert,5
1129,Medscape Alert,6
1130,HQ Email,1
1130,SF,2
1130,Veeva Email,3
1130,Medscape Email,4
1130,EDH Alert,5
1130,Medscape Alert,6
1131,HQ Email,1
1131,SF,2
1131,Veeva Email,3
1131,Medscape Email,4
1131,EDH Alert,5
1131,Medscape Alert,6
1132,HQ Email,1
1132,SF,2
1132,Veeva Email,3
1132,Medscape Email,4
1132,EDH Alert,5
1132,Medscape Alert,6
1133,HQ Email,1
1133,SF,2
1133,Veeva Email,3
1133,Medscape Email,4
1133,EDH Alert,5
1133,Medscape Alert,6
1134,HQ Email,1
1134,SF,2
1134,Veeva Email,3
1134,Medscape Email,4
1134,EDH Alert,5
1134,Medscape Alert,6
1135,HQ Email,1
1135,SF,2
1135,Veeva Email,3
1135,Medscape Email,4
1135,EDH Alert,5
1135,Medscape Alert,6
1136,HQ Email,1
1136,SF,2
1136,Veeva Email,3
1136,Medscape Email,4
1136,EDH Alert,5
1136,Medscape Alert,6
1137,HQ Email,1
1137,SF,2
1137,Veeva Email,3
1137,Medscape Email,4
1137,EDH Alert,5
1137,Medscape Alert,6
1138,HQ Email,1
1138,SF,2
1138,Veeva Email,3
1138,Medscape Email,4
1138,EDH Alert,5
1138,Medscape Alert,6
1139,HQ Email,1
1139,SF,2
1139,Veeva Email,3
1139,Medscape Email,4
1139,EDH Alert,5
1139,Medscape Alert,6
1140,HQ Email,1
1140,SF,2
1140,Veeva Email,3
1140,Medscape Email,4
1140,EDH Alert,5
1140,Medscape Alert,6
1141,HQ Email,1
1141,SF,2
1141,Veeva Email,3
1141,Medscape Email,4
1141,EDH Alert,5
1141,Medscape Alert,6
1142,HQ Email,1
1142,SF,2
1142,Veeva Email,3
1142,Medscape Email,4
1142,EDH Alert,5
1142,Medscape Alert,6
1143,HQ Email,1
1143,SF,2
1143,Veeva Email,3
1143,Medscape Email,4
1143,EDH Alert,5
1143,Medscape Alert,6
1144,HQ Email,1
1144,SF,2
1144,Veeva Email,3
1144,Medscape Email,4
1144,EDH Alert,5
1144,Medscape Alert,6
1145,HQ Email,1
1145,SF,2
1145,Veeva Email,3
1145,Medscape Email,4
1145,EDH Alert,5
1145,Medscape Alert,6
1146,HQ Email,1
1146,SF,2
1146,Veeva Email,3
1146,Medscape Email,4
1146,EDH Alert,5
1146,Medscape Alert,6
1147,HQ Email,1
1147,SF,2
1147,Veeva Email,3
1147,Medscape Email,4
1147,EDH Alert,5
1147,Medscape Alert,6
1148,HQ Email,1
1148,SF,2
1148,Veeva Email,3
1148,Medscape Email,4
1148,EDH Alert,5
1148,Medscape Alert,6
1149,HQ Email,1
1149,SF,2
1149,Veeva Email,3
1149,Medscape Email,4
1149,EDH Alert,5
1149,Medscape Alert,6
1150,HQ Email,1
1150,SF,2
1150,Veeva Email,3
1150,Medscape Email,4
1150,EDH Alert,5
1150,Medscape Alert,6
1151,HQ Email,1
1151,SF,2
1151,Veeva Email,3
1151,Medscape Email,4
1151,EDH Alert,5
1151,Medscape Alert,6
1152,HQ Email,1
1152,SF,2
1152,Veeva Email,3
1152,Medscape Email,4
1152,EDH Alert,5
1152,Medscape Alert,6
1153,HQ Email,1
1153,SF,2
1153,Veeva Email,3
1153,Medscape Email,4
1153,EDH Alert,5
1153,Medscape Alert,6
1154,HQ Email,1
1154,SF,2
1154,Veeva Email,3
1154,Medscape Email,4
1154,EDH Alert,5
1154,Medscape Alert,6
1155,HQ Email,1
1155,SF,2
1155,Veeva Email,3
1155,Medscape Email,4
1155,EDH Alert,5
1155,Medscape Alert,6
1156,HQ Email,1
1156,SF,2
1156,Veeva Email,3
1156,Medscape Email,4
1156,EDH Alert,5
1156,Medscape Alert,6
1157,HQ Email,1
1157,SF,2
1157,Veeva Email,3
1157,Medscape Email,4
1157,EDH Alert,5
1157,Medscape Alert,6
1158,HQ Email,1
1158,SF,2
1158,Veeva Email,3
1158,Medscape Email,4
1158,EDH Alert,5
1158,Medscape Alert,6
1159,HQ Email,1
1159,SF,2
1159,Veeva Email,3
1159,Medscape Email,4
1159,EDH Alert,5
1159,Medscape Alert,6
1160,HQ Email,1
1160,SF,2
1160,Veeva Email,3
1160,Medscape Email,4
1160,EDH Alert,5
1160,Medscape Alert,6
1161,HQ Email,1
1161,SF,2
1161,Veeva Email,3
1161,Medscape Email,4
1161,EDH Alert,5
1161,Medscape Alert,6
1162,HQ Email,1
1162,SF,2
1162,Veeva Email,3
1162,Medscape Email,4
1162,EDH Alert,5
1162,Medscape Alert,6
1163,HQ Email,1
1163,SF,2
1163,Veeva Email,3
1163,Medscape Email,4
1163,EDH Alert,5
1163,Medscape Alert,6
1164,HQ Email,1
1164,SF,2
1164,Veeva Email,3
1164,Medscape Email,4
1164,EDH Alert,5
1164,Medscape Alert,6
1165,HQ Email,1
1165,SF,2
1165,Veeva Email,3
1165,Medscape Email,4
1165,EDH Alert,5
1165,Medscape Alert,6
1166,HQ Email,1
1166,SF,2
1166,Veeva Email,3
1166,Medscape Email,4
1166,EDH Alert,5
1166,Medscape Alert,6
1167,HQ Email,1
1167,SF,2
1167,Veeva Email,3
1167,Medscape Email,4
1167,EDH Alert,5
1167,Medscape Alert,6
1168,HQ Email,1
1168,SF,2
1168,Veeva Email,3
1168,Medscape Email,4
1168,EDH Alert,5
1168,Medscape Alert,6
1169,HQ Email,1
1169,SF,2
1169,Veeva Email,3
1169,Medscape Email,4
1169,EDH Alert,5
1169,Medscape Alert,6
1170,HQ Email,1
1170,SF,2
1170,Veeva Email,3
1170,Medscape Email,4
1170,EDH Alert,5
1170,Medscape Alert,6
1171,HQ Email,1
1171,SF,2
1171,Veeva Email,3
1171,Medscape Email,4
1171,EDH Alert,5
1171,Medscape Alert,6
1172,HQ Email,1
1172,SF,2
1172,Veeva Email,3
1172,Medscape Email,4
1172,EDH Alert,5
1172,Medscape Alert,6
1173,HQ Email,1
1173,SF,2
1173,Veeva Email,3
1173,Medscape Email,4
1173,EDH Alert,5
1173,Medscape Alert,6
1174,HQ Email,1
1174,SF,2
1174,Veeva Email,3
1174,Medscape Email,4
1174,EDH Alert,5
1174,Medscape Alert,6
1175,HQ Email,1
1175,SF,2
1175,Veeva Email,3
1175,Medscape Email,4
1175,EDH Alert,5
1175,Medscape Alert,6
1176,HQ Email,1
1176,SF,2
1176,Veeva Email,3
1176,Medscape Email,4
1176,EDH Alert,5
1176,Medscape Alert,6
1177,HQ Email,1
1177,SF,2
1177,Veeva Email,3
1177,Medscape Email,4
1177,EDH Alert,5
1177,Medscape Alert,6
1178,HQ Email,1
1178,SF,2
1178,Veeva Email,3
1178,Medscape Email,4
1178,EDH Alert,5
1178,Medscape Alert,6
1179,HQ Email,1
1179,SF,2
1179,Veeva Email,3
1179,Medscape Email,4
1179,EDH Alert,5
1179,Medscape Alert,6
1180,HQ Email,1
1180,SF,2
1180,Veeva Email,3
1180,Medscape Email,4
1180,EDH Alert,5
1180,Medscape Alert,6
1181,HQ Email,1
1181,SF,2
1181,Veeva Email,3
1181,Medscape Email,4
1181,EDH Alert,5
1181,Medscape Alert,6
1182,HQ Email,1
1182,SF,2
1182,Veeva Email,3
1182,Medscape Email,4
1182,EDH Alert,5
1182,Medscape Alert,6
1183,HQ Email,1
1183,SF,2
1183,Veeva Email,3
1183,Medscape Email,4
1183,EDH Alert,5
1183,Medscape Alert,6
1184,HQ Email,1
1184,SF,2
1184,Veeva Email,3
1184,Medscape Email,4
1184,EDH Alert,5
1184,Medscape Alert,6
1185,HQ Email,1
1185,SF,2
1185,Veeva Email,3
1185,Medscape Email,4
1185,EDH Alert,5
1185,Medscape Alert,6
1186,HQ Email,1
1186,SF,2
1186,Veeva Email,3
1186,Medscape Email,4
1186,EDH Alert,5
1186,Medscape Alert,6
1187,HQ Email,1
1187,SF,2
1187,Veeva Email,3
1187,Medscape Email,4
1187,EDH Alert,5
1187,Medscape Alert,6
1188,HQ Email,1
1188,SF,2
1188,Veeva Email,3
1188,Medscape Email,4
1188,EDH Alert,5
1188,Medscape Alert,6
1189,HQ Email,1
1189,SF,2
1189,Veeva Email,3
1189,Medscape Email,4
1189,EDH Alert,5
1189,Medscape Alert,6
1190,HQ Email,1
1190,SF,2
1190,Veeva Email,3
1190,Medscape Email,4
1190,EDH Alert,5
1190,Medscape Alert,6
1191,HQ Email,1
1191,SF,2
1191,Veeva Email,3
1191,Medscape Email,4
1191,EDH Alert,5
1191,Medscape Alert,6
1192,HQ Email,1
1192,SF,2
1192,Veeva Email,3
1192,Medscape Email,4
1192,EDH Alert,5
1192,Medscape Alert,6
1193,HQ Email,1
1193,SF,2
1193,Veeva Email,3
1193,Medscape Email,4
1193,EDH Alert,5
1193,Medscape Alert,6
1194,HQ Email,1
1194,SF,2
1194,Veeva Email,3
1194,Medscape Email,4
1194,EDH Alert,5
1194,Medscape Alert,6
1195,HQ Email,1
1195,SF,2
1195,Veeva Email,3
1195,Medscape Email,4
1195,EDH Alert,5
1195,Medscape Alert,6
1196,HQ Email,1
1196,SF,2
1196,Veeva Email,3
1196,Medscape Email,4
1196,EDH Alert,5
1196,Medscape Alert,6
1197,HQ Email,1
1197,SF,2
1197,Veeva Email,3
1197,Medscape Email,4
1197,EDH Alert,5
1197,Medscape Alert,6
1198,HQ Email,1
1198,SF,2
1198,Veeva Email,3
1198,Medscape Email,4
1198,EDH Alert,5
1198,Medscape Alert,6
1199,HQ Email,1
1199,SF,2
1199,Veeva Email,3
1199,Medscape Email,4
1199,EDH Alert,5
1199,Medscape Alert,6
1200,HQ Email,1
1200,SF,2
1200,Veeva Email,3
1200,Medscape Email,4
1200,EDH Alert,5
1200,Medscape Alert,6
1201,HQ Email,1
1201,SF,2
1201,Veeva Email,3
1201,Medscape Email,4
1201,EDH Alert,5
1201,Medscape Alert,6
1202,HQ Email,1
1202,SF,2
1202,Veeva Email,3
1202,Medscape Email,4
1202,EDH Alert,5
1202,Medscape Alert,6
1203,HQ Email,1
1203,SF,2
1203,Veeva Email,3
1203,Medscape Email,4
1203,EDH Alert,5
1203,Medscape Alert,6
1204,HQ Email,1
1204,SF,2
1204,Veeva Email,3
1204,Medscape Email,4
1204,EDH Alert,5
1204,Medscape Alert,6
1205,HQ Email,1
1205,SF,2
1205,Veeva Email,3
1205,Medscape Email,4
1205,EDH Alert,5
1205,Medscape Alert,6
1206,HQ Email,1
1206,SF,2
1206,Veeva Email,3
1206,Medscape Email,4
1206,EDH Alert,5
1206,Medscape Alert,6
1207,HQ Email,1
1207,SF,2
1207,Veeva Email,3
1207,Medscape Email,4
1207,EDH Alert,5
1207,Medscape Alert,6
1208,HQ Email,1
1208,SF,2
1208,Veeva Email,3
1208,Medscape Email,4
1208,EDH Alert,5
1208,Medscape Alert,6
1209,HQ Email,1
1209,SF,2
1209,Veeva Email,3
1209,Medscape Email,4
1209,EDH Alert,5
1209,Medscape Alert,6
1210,HQ Email,1
1210,SF,2
1210,Veeva Email,3
1210,Medscape Email,4
1210,EDH Alert,5
1210,Medscape Alert,6
1211,HQ Email,1
1211,SF,2
1211,Veeva Email,3
1211,Medscape Email,4
1211,EDH Alert,5
1211,Medscape Alert,6
1212,HQ Email,1
1212,SF,2
1212,Veeva Email,3
1212,Medscape Email,4
1212,EDH Alert,5
1212,Medscape Alert,6
1213,HQ Email,1
1213,SF,2
1213,Veeva Email,3
1213,Medscape Email,4
1213,EDH Alert,5
1213,Medscape Alert,6
1214,HQ Email,1
1214,SF,2
1214,Veeva Email,3
1214,Medscape Email,4
1214,EDH Alert,5
1214,Medscape Alert,6
1215,HQ Email,1
1215,SF,2
1215,Veeva Email,3
1215,Medscape Email,4
1215,EDH Alert,5
1215,Medscape Alert,6
1216,HQ Email,1
1216,SF,2
1216,Veeva Email,3
1216,Medscape Email,4
1216,EDH Alert,5
1216,Medscape Alert,6
1217,HQ Email,1
1217,SF,2
1217,Veeva Email,3
1217,Medscape Email,4
1217,EDH Alert,5
1217,Medscape Alert,6
1218,HQ Email,1
1218,SF,2
1218,Veeva Email,3
1218,Medscape Email,4
1218,EDH Alert,5
1218,Medscape Alert,6
1219,HQ Email,1
1219,SF,2
1219,Veeva Email,3
1219,Medscape Email,4
1219,EDH Alert,5
1219,Medscape Alert,6
1220,HQ Email,1
1220,SF,2
1220,Veeva Email,3
1220,Medscape Email,4
1220,EDH Alert,5
1220,Medscape Alert,6
1221,HQ Email,1
1221,SF,2
1221,Veeva Email,3
1221,Medscape Email,4
1221,EDH Alert,5
1221,Medscape Alert,6
1222,HQ Email,1
1222,SF,2
1222,Veeva Email,3
1222,Medscape Email,4
1222,EDH Alert,5
1222,Medscape Alert,6
1223,HQ Email,1
1223,SF,2
1223,Veeva Email,3
1223,Medscape Email,4
1223,EDH Alert,5
1223,Medscape Alert,6
1224,HQ Email,1
1224,SF,2
1224,Veeva Email,3
1224,Medscape Email,4
1224,EDH Alert,5
1224,Medscape Alert,6
1225,HQ Email,1
1225,SF,2
1225,Veeva Email,3
1225,Medscape Email,4
1225,EDH Alert,5
1225,Medscape Alert,6
1226,HQ Email,1
1226,SF,2
1226,Veeva Email,3
1226,Medscape Email,4
1226,EDH Alert,5
1226,Medscape Alert,6
1227,HQ Email,1
1227,SF,2
1227,Veeva Email,3
1227,Medscape Email,4
1227,EDH Alert,5
1227,Medscape Alert,6
1228,HQ Email,1
1228,SF,2
1228,Veeva Email,3
1228,Medscape Email,4
1228,EDH Alert,5
1228,Medscape Alert,6
1229,HQ Email,1
1229,SF,2
1229,Veeva Email,3
1229,Medscape Email,4
1229,EDH Alert,5
1229,Medscape Alert,6
1230,HQ Email,1
1230,SF,2
1230,Veeva Email,3
1230,Medscape Email,4
1230,EDH Alert,5
1230,Medscape Alert,6
1231,HQ Email,1
1231,SF,2
1231,Veeva Email,3
1231,Medscape Email,4
1231,EDH Alert,5
1231,Medscape Alert,6
1232,HQ Email,1
1232,SF,2
1232,Veeva Email,3
1232,Medscape Email,4
1232,EDH Alert,5
1232,Medscape Alert,6
1233,HQ Email,1
1233,SF,2
1233,Veeva Email,3
1233,Medscape Email,4
1233,EDH Alert,5
1233,Medscape Alert,6
1234,HQ Email,1
1234,SF,2
1234,Veeva Email,3
1234,Medscape Email,4
1234,EDH Alert,5
1234,Medscape Alert,6
1235,HQ Email,1
1235,SF,2
1235,Veeva Email,3
1235,Medscape Email,4
1235,EDH Alert,5
1235,Medscape Alert,6
1236,HQ Email,1
1236,SF,2
1236,Veeva Email,3
1236,Medscape Email,4
1236,EDH Alert,5
1236,Medscape Alert,6
1237,HQ Email,1
1237,SF,2
1237,Veeva Email,3
1237,Medscape Email,4
1237,EDH Alert,5
1237,Medscape Alert,6
1238,HQ Email,1
1238,SF,2
1238,Veeva Email,3
1238,Medscape Email,4
1238,EDH Alert,5
1238,Medscape Alert,6
1239,HQ Email,1
1239,SF,2
1239,Veeva Email,3
1239,Medscape Email,4
1239,EDH Alert,5
1239,Medscape Alert,6
1240,HQ Email,1
1240,SF,2
1240,Veeva Email,3
1240,Medscape Email,4
1240,EDH Alert,5
1240,Medscape Alert,6
1241,HQ Email,1
1241,SF,2
1241,Veeva Email,3
1241,Medscape Email,4
1241,EDH Alert,5
1241,Medscape Alert,6
1242,HQ Email,1
1242,SF,2
1242,Veeva Email,3
1242,Medscape Email,4
1242,EDH Alert,5
1242,Medscape Alert,6
1243,HQ Email,1
1243,SF,2
1243,Veeva Email,3
1243,Medscape Email,4
1243,EDH Alert,5
1243,Medscape Alert,6
1244,HQ Email,1
1244,SF,2
1244,Veeva Email,3
1244,Medscape Email,4
1244,EDH Alert,5
1244,Medscape Alert,6
1245,HQ Email,1
1245,SF,2
1245,Veeva Email,3
1245,Medscape Email,4
1245,EDH Alert,5
1245,Medscape Alert,6
1246,HQ Email,1
1246,SF,2
1246,Veeva Email,3
1246,Medscape Email,4
1246,EDH Alert,5
1246,Medscape Alert,6
1247,HQ Email,1
1247,SF,2
1247,Veeva Email,3
1247,Medscape Email,4
1247,EDH Alert,5
1247,Medscape Alert,6
1248,HQ Email,1
1248,SF,2
1248,Veeva Email,3
1248,Medscape Email,4
1248,EDH Alert,5
1248,Medscape Alert,6
1249,HQ Email,1
1249,SF,2
1249,Veeva Email,3
1249,Medscape Email,4
1249,EDH Alert,5
1249,Medscape Alert,6
1250,HQ Email,1
1250,SF,2
1250,Veeva Email,3
1250,Medscape Email,4
1250,EDH Alert,5
1250,Medscape Alert,6
1251,HQ Email,1
1251,SF,2
1251,Veeva Email,3
1251,Medscape Email,4
1251,EDH Alert,5
1251,Medscape Alert,6
1252,HQ Email,1
1252,SF,2
1252,Veeva Email,3
1252,Medscape Email,4
1252,EDH Alert,5
1252,Medscape Alert,6
1253,HQ Email,1
1253,SF,2
1253,Veeva Email,3
1253,Medscape Email,4
1253,EDH Alert,5
1253,Medscape Alert,6
1254,HQ Email,1
1254,SF,2
1254,Veeva Email,3
1254,Medscape Email,4
1254,EDH Alert,5
1254,Medscape Alert,6
1255,HQ Email,1
1255,SF,2
1255,Veeva Email,3
1255,Medscape Email,4
1255,EDH Alert,5
1255,Medscape Alert,6
1256,HQ Email,1
1256,SF,2
1256,Veeva Email,3
1256,Medscape Email,4
1256,EDH Alert,5
1256,Medscape Alert,6
1257,HQ Email,1
1257,SF,2
1257,Veeva Email,3
1257,Medscape Email,4
1257,EDH Alert,5
1257,Medscape Alert,6
1258,HQ Email,1
1258,SF,2
1258,Veeva Email,3
1258,Medscape Email,4
1258,EDH Alert,5
1258,Medscape Alert,6
1259,HQ Email,1
1259,SF,2
1259,Veeva Email,3
1259,Medscape Email,4
1259,EDH Alert,5
1259,Medscape Alert,6
1260,HQ Email,1
1260,SF,2
1260,Veeva Email,3
1260,Medscape Email,4
1260,EDH Alert,5
1260,Medscape Alert,6
1261,HQ Email,1
1261,SF,2
1261,Veeva Email,3
1261,Medscape Email,4
1261,EDH Alert,5
1261,Medscape Alert,6
1262,HQ Email,1
1262,SF,2
1262,Veeva Email,3
1262,Medscape Email,4
1262,EDH Alert,5
1262,Medscape Alert,6
1263,HQ Email,1
1263,SF,2
1263,Veeva Email,3
1263,Medscape Email,4
1263,EDH Alert,5
1263,Medscape Alert,6
1264,HQ Email,1
1264,SF,2
1264,Veeva Email,3
1264,Medscape Email,4
1264,EDH Alert,5
1264,Medscape Alert,6
1265,HQ Email,1
1265,SF,2
1265,Veeva Email,3
1265,Medscape Email,4
1265,EDH Alert,5
1265,Medscape Alert,6
1266,HQ Email,1
1266,SF,2
1266,Veeva Email,3
1266,Medscape Email,4
1266,EDH Alert,5
1266,Medscape Alert,6
1267,HQ Email,1
1267,SF,2
1267,Veeva Email,3
1267,Medscape Email,4
1267,EDH Alert,5
1267,Medscape Alert,6
1268,HQ Email,1
1268,SF,2
1268,Veeva Email,3
1268,Medscape Email,4
1268,EDH Alert,5
1268,Medscape Alert,6
1269,HQ Email,1
1269,SF,2
1269,Veeva Email,3
1269,Medscape Email,4
1269,EDH Alert,5
1269,Medscape Alert,6
1270,HQ Email,1
1270,SF,2
1270,Veeva Email,3
1270,Medscape Email,4
1270,EDH Alert,5
1270,Medscape Alert,6
1271,HQ Email,1
1271,SF,2
1271,Veeva Email,3
1271,Medscape Email,4
1271,EDH Alert,5
1271,Medscape Alert,6
1272,HQ Email,1
1272,SF,2
1272,Veeva Email,3
1272,Medscape Email,4
1272,EDH Alert,5
1272,Medscape Alert,6
1273,HQ Email,1
1273,SF,2
1273,Veeva Email,3
1273,Medscape Email,4
1273,EDH Alert,5
1273,Medscape Alert,6
1274,HQ Email,1
1274,SF,2
1274,Veeva Email,3
1274,Medscape Email,4
1274,EDH Alert,5
1274,Medscape Alert,6
1275,HQ Email,1
1275,SF,2
1275,Veeva Email,3
1275,Medscape Email,4
1275,EDH Alert,5
1275,Medscape Alert,6
1276,HQ Email,1
1276,SF,2
1276,Veeva Email,3
1276,Medscape Email,4
1276,EDH Alert,5
1276,Medscape Alert,6
1277,HQ Email,1
1277,SF,2
1277,Veeva Email,3
1277,Medscape Email,4
1277,EDH Alert,5
1277,Medscape Alert,6
1278,HQ Email,1
1278,SF,2
1278,Veeva Email,3
1278,Medscape Email,4
1278,EDH Alert,5
1278,Medscape Alert,6
1279,HQ Email,1
1279,SF,2
1279,Veeva Email,3
1279,Medscape Email,4
1279,EDH Alert,5
1279,Medscape Alert,6
1280,HQ Email,1
1280,SF,2
1280,Veeva Email,3
1280,Medscape Email,4
1280,EDH Alert,5
1280,Medscape Alert,6
1281,HQ Email,1
1281,SF,2
1281,Veeva Email,3
1281,Medscape Email,4
1281,EDH Alert,5
1281,Medscape Alert,6
1282,HQ Email,1
1282,SF,2
1282,Veeva Email,3
1282,Medscape Email,4
1282,EDH Alert,5
1282,Medscape Alert,6
1283,HQ Email,1
1283,SF,2
1283,Veeva Email,3
1283,Medscape Email,4
1283,EDH Alert,5
1283,Medscape Alert,6
1284,HQ Email,1
1284,SF,2
1284,Veeva Email,3
1284,Medscape Email,4
1284,EDH Alert,5
1284,Medscape Alert,6
1285,HQ Email,1
1285,SF,2
1285,Veeva Email,3
1285,Medscape Email,4
1285,EDH Alert,5
1285,Medscape Alert,6
1286,HQ Email,1
1286,SF,2
1286,Veeva Email,3
1286,Medscape Email,4
1286,EDH Alert,5
1286,Medscape Alert,6
1287,HQ Email,1
1287,SF,2
1287,Veeva Email,3
1287,Medscape Email,4
1287,EDH Alert,5
1287,Medscape Alert,6
1288,HQ Email,1
1288,SF,2
1288,Veeva Email,3
1288,Medscape Email,4
1288,EDH Alert,5
1288,Medscape Alert,6
1289,HQ Email,1
1289,SF,2
1289,Veeva Email,3
1289,Medscape Email,4
1289,EDH Alert,5
1289,Medscape Alert,6
1290,HQ Email,1
1290,SF,2
1290,Veeva Email,3
1290,Medscape Email,4
1290,EDH Alert,5
1290,Medscape Alert,6
1291,HQ Email,1
1291,SF,2
1291,Veeva Email,3
1291,Medscape Email,4
1291,EDH Alert,5
1291,Medscape Alert,6
1292,HQ Email,1
1292,SF,2
1292,Veeva Email,3
1292,Medscape Email,4
1292,EDH Alert,5
1292,Medscape Alert,6
1293,HQ Email,1
1293,SF,2
1293,Veeva Email,3
1293,Medscape Email,4
1293,EDH Alert,5
1293,Medscape Alert,6
1294,HQ Email,1
1294,SF,2
1294,Veeva Email,3
1294,Medscape Email,4
1294,EDH Alert,5
1294,Medscape Alert,6
1295,HQ Email,1
1295,SF,2
1295,Veeva Email,3
1295,Medscape Email,4
1295,EDH Alert,5
1295,Medscape Alert,6
1296,HQ Email,1
1296,SF,2
1296,Veeva Email,3
1296,Medscape Email,4
1296,EDH Alert,5
1296,Medscape Alert,6
1297,HQ Email,1
1297,SF,2
1297,Veeva Email,3
1297,Medscape Email,4
1297,EDH Alert,5
1297,Medscape Alert,6
1298,HQ Email,1
1298,SF,2
1298,Veeva Email,3
1298,Medscape Email,4
1298,EDH Alert,5
1298,Medscape Alert,6
1299,HQ Email,1
1299,SF,2
1299,Veeva Email,3
1299,Medscape Email,4
1299,EDH Alert,5
1299,Medscape Alert,6
1300,HQ Email,1
1300,SF,2
1300,Veeva Email,3
1300,Medscape Email,4
1300,EDH Alert,5
1300,Medscape Alert,6
1301,HQ Email,1
1301,SF,2
1301,Veeva Email,3
1301,Medscape Email,4
1301,EDH Alert,5
1301,Medscape Alert,6
1302,HQ Email,1
1302,SF,2
1302,Veeva Email,3
1302,Medscape Email,4
1302,EDH Alert,5
1302,Medscape Alert,6
1303,HQ Email,1
1303,SF,2
1303,Veeva Email,3
1303,Medscape Email,4
1303,EDH Alert,5
1303,Medscape Alert,6
1304,HQ Email,1
1304,SF,2
1304,Veeva Email,3
1304,Medscape Email,4
1304,EDH Alert,5
1304,Medscape Alert,6
1305,HQ Email,1
1305,SF,2
1305,Veeva Email,3
1305,Medscape Email,4
1305,EDH Alert,5
1305,Medscape Alert,6
1306,HQ Email,1
1306,SF,2
1306,Veeva Email,3
1306,Medscape Email,4
1306,EDH Alert,5
1306,Medscape Alert,6
1307,HQ Email,1
1307,SF,2
